name,surname,gender,searching_gender,age,interests,latitude,longitude
Henry,Lyons,N,N,36,"Cycling, Art history, Music, Self defense",39.3274,-77.3423
Christina,Luna,N,F,23,"Landscaping, Volleyball, Interests",37.683,-86.8701
Melissa,Perkins,F,M,35,"Mathematics, Kiteboarding, Guitar, Food styling, Drawing",45.1356,-94.7769
Jacob,Mccarthy,N,N,34,"Letterboxing, Golf, Muay Thai, Data analysis",41.7321,-73.9137
Kara,Sullivan,F,N,22,"Nature, Cycling, Paragliding",41.3171,-73.4746
John,Reynolds,N,B,39,"Food styling, Hunting, Nature",18.0093,-65.937
Edward,Herrera,N,N,35,"Kiteboarding, Choreography, Cybersecurity, Floristry, Lacrosse",42.3277,-104.7245
Patricia,Castillo,F,B,20,"Choreography, Lacrosse, Weightlifting, Interests",40.3031,-88.1549
Chelsea,Rodriguez,F,A,22,"Drawing, Jujitsu, Kiteboarding, Guitar, Financial analysis",40.863,-74.1575
Daniel,Brooks,N,M,31,"Poetry, Stand-up comedy, Theater, Pilates",38.4293,-82.0182
Rachel,Owens,F,A,25,"Advertising, Hiking, Ballroom dancing, Yachting",42.5761,-76.2053
Nicole,Wilson,F,F,33,"Rock Climbing, Paragliding, Data analysis, Badminton, Skateboarding",44.7648,-93.6537
Melissa,Wallace,F,B,25,"Mobile app development, Football, Writing, Mathematics, Watercolor",33.6084,-92.7443
Shannon,Boone,F,B,37,"Movies, Jazz, Kickboxing, Gardening",45.1018,-96.7998
Jacob,Barker,M,N,28,"Volleyball, Running, Basketball, Fitness",38.1924,-84.8643
Timothy,Dougherty,N,M,18,"Jogging, Ice skating, Squash, Meditation, Marathons",33.1761,-90.8529
Alisha,Brown,F,M,22,"Knitting, Sketching, Nature Photography",32.4734,-90.7969
Alyssa,Todd,N,M,33,"Basketball, Meditation, Art, Music",25.8825,-80.2415
Mackenzie,Ortiz,F,F,34,"Billiards, Painting, Biking, Air hockey",40.724,-80.3133
Jay,Ruiz,N,N,24,"Skiing, Football, Geocaching, Air hockey",28.3793,-81.3903
Daniel,Ellison,M,M,28,"Boxing, Geocaching, Mixology",32.9791,-86.0358
Caleb,Wilson,M,A,29,"Cooking, Ballroom dancing, Bar tending, Wine tasting",30.9597,-83.738
Alexandra,Scott,N,F,36,"Swimming, Fishing, Bar tending, Poetry",33.6187,-84.8605
Alexander,Ford,M,A,26,"Fitness, Board games, Art, Art history",43.1036,-84.5136
Kristina,Green,F,A,27,"Drawing, Astronomy, Video games",33.7778,-113.606
Brooke,Mcguire,N,M,24,"Cycling, Gardening, Pottery, Rugby, Bowling",39.6368,-105.2006
Cody,Mclean,M,F,29,"Ballet, Stand-up comedy, Kickboxing, Investment banking, Water polo",47.2248,-117.0731
Peter,Peterson,M,N,24,"Filmography, Singing, Ballroom dancing, Badminton, Mathematics",41.6773,-84.5524
Mary,Williams,F,B,26,"Landscaping, Judo, Jujitsu",29.2135,-90.0308
Anthony,Glover,N,N,29,"Ceramics, Hunting, Jujitsu, Baseball",37.9365,-85.9915
Kelly,Peterson,F,A,22,"Boating, Shuffleboard, Knitting, Baseball, Kayaking",41.5855,-70.4591
Robin,Cooke,F,N,30,"Dancing, Rappelling, Boxing, Yachting",46.1643,-95.0341
Matthew,Munoz,N,F,39,"Music, Ceramics, Financial analysis, Darts",41.4861,-87.4442
Brian,Dougherty,M,A,38,"Polo, Geocaching, Music production",33.6949,-108.7639
Patrick,French,M,B,29,"Board games, Stand-up comedy, Martial arts, Kayaking, American football",35.7979,-79.5518
Brenda,Romero,N,B,33,"Stock trading, Synchronized swimming, Journalism, Fashion design, Roller hockey",32.8963,-93.4517
Lisa,Wade,F,B,28,"Filmography, Drawing, Orienteering",40.9635,-81.4062
Jessica,Fitzgerald,F,F,25,"Karate, Theatre, Stock trading, Gymnastics, Landscaping",39.4784,-76.2398
Stephen,Rodriguez,M,N,24,"Jazz, Table tennis, Theater, Blacksmithing, Cybersecurity",40.6877,-98.5777
Rodney,Watson,N,B,35,"Karate, Bouldering, Muay Thai, Treasure hunting",34.2819,-119.1454
Donna,Kelley,N,N,18,"Bowling, Equestrian, Food styling, Martial arts, Pinball",37.8989,-94.2307
Michael,Clark,M,B,33,"Weightlifting, Sailing, Landscaping, Movies",18.4652,-66.8619
Paige,Sanders,F,A,21,"Improv, Football, Karate, Board games",38.8307,-76.7699
Carlos,Garcia,M,A,32,"Badminton, Gardening, Landscaping, Food styling, Skydiving",29.3238,-82.7734
Cynthia,Carrillo,N,M,39,"Photography, Data analysis, Bouldering, Fishing",40.7438,-75.6582
Charles,Reyes,M,M,37,"Marketing, Boating, Dancing",38.7794,-95.5569
Gabriel,Perez,N,N,27,"Interior design, Rock climbing, Filmmaking, Sewing, Public relations",45.8022,-122.5767
Tina,Neal,F,M,38,"Surfing, Computer programming, Board games, Squash",29.7649,-94.6787
Jacqueline,Cross,F,B,37,"Investment banking, Kayaking, Polo, Horseback riding, Journalism",33.0588,-92.1533
Theresa,Arnold,N,N,34,"Interests, Rappelling, Weightlifting",37.6982,-81.5362
Shawn,Richards,N,A,26,"Ice skating, Wrestling, Snowboarding, Pottery, Advertising",41.2671,-114.197
William,Martinez,M,A,34,"Travel, Ballet, Literature, Sketching",37.139,-82.9811
Dustin,Barnes,M,M,20,"Stock trading, Self defense, Ballet, Theater, Tennis",33.004,-97.1899
Gary,Werner,M,M,37,"Ice skating, Kiteboarding, Interests",34.1189,-110.9559
Nancy,Malone,F,N,35,"Swimming, Hiking, Pool, Letterboxing",34.2662,-85.1863
Roberta,Carrillo,F,M,32,"Ceramics, Reading, Cycling, Financial analysis",40.402,-74.0387
Paula,Cole,F,M,25,"Kickboxing, Polo, Tennis",40.7587,-73.6465
Arthur,Munoz,N,B,30,"Writing, Physics, Golf",40.249,-103.8432
Kim,Johnson,N,M,28,"Data analysis, Yoga, Floristry, Pinball, Geocaching",33.4674,-87.0392
Bianca,Hull,F,B,28,"Sailing, Hang gliding, Weightlifting, Marketing, Fitness",38.5127,-98.2673
Christopher,Andrews,N,A,24,"Theatre, Boating, Jujitsu, Running",41.3157,-71.8486
Daniel,Brown,M,B,26,"Tennis, Sketching, Wrestling, Movies, Wine tasting",48.387,-115.5559
Jennifer,Barr,F,N,32,"Baking, Ethical hacking, Puzzle solving",44.6021,-111.8124
Mark,Wright,M,B,32,"Skiing, Drawing, Filmography, Mobile app development, Jazz",32.8135,-93.4228
Chelsea,West,F,B,23,"Music, Mixology, Squash, Mountain biking, Sewing",35.7892,-94.6377
Kimberly,Kelley,F,A,39,"Filmmaking, Squash, Jujitsu, Horseback riding, Puzzle solving",38.7205,-91.5175
Donna,Moore,F,M,21,"Pilates, Marketing, Salsa, Acting, American football",32.6157,-80.0613
Bradley,Braun,M,F,25,"Stock trading, Writing, Interests, Improv, Rappelling",41.297,-88.2999
Christopher,Ball,M,M,26,"Rappelling, Windsurfing, Basketball",32.5693,-117.118
Sarah,Hanson,F,F,38,"Landscaping, Fitness, Kiteboarding, Bouldering, Puzzle solving",31.676,-98.5114
Barry,Oconnor,N,F,34,"Stock trading, Karate, Hiking",42.7945,-85.5153
Matthew,Turner,N,B,25,"Astrophysics, Ethical hacking, Air hockey, Horseback riding",40.6432,-73.6672
Henry,Benitez,M,N,38,"Weightlifting, Interests, Tennis, Food styling",39.5525,-78.8692
Joshua,Pearson,M,B,27,"Blacksmithing, Fashion design, Cybersecurity, Tennis, Pool",46.4729,-93.9
Brian,Blankenship,M,N,26,"Escape rooms, Jazz, Knitting, Diving, Rugby",39.432,-96.6158
Tyler,Murphy,N,B,38,"Teaching, Kiteboarding, Filmmaking",41.7348,-96.5058
Laura,Cummings,N,F,38,"Letterboxing, Field hockey, Drawing, Travel",43.8995,-98.1442
Taylor,Harvey,F,N,22,"Biking, Marketing, Skiing, Karate",38.4977,-77.8899
Crystal,Wong,N,N,23,"Wrestling, Carpentry, Billiards, Floristry, Investment banking",41.904,-80.3418
Linda,Cooper,F,F,37,"Mobile app development, Ballroom dancing, Theater, Public relations, Filmography",39.0354,-87.1577
Brittany,Johnson,N,F,24,"Blacksmithing, Mathematics, American football, Letterboxing, Ballroom dancing",36.8339,-107.646
Holly,Blackwell,F,F,37,"Nature Photography, Hunting, Calligraphy, Judo",40.1096,-78.8043
Beth,Wilcox,F,B,18,"Theatre, Jujitsu, Mixology",44.0084,-91.5601
Brandi,Moon,F,A,33,"Teaching, Painting, Bowling",45.2946,-108.9167
Kevin,Mcdowell,M,F,33,"Mountain biking, Astrophysics, Water polo, Nature, Ice skating",40.6248,-96.6307
Thomas,Wilson,M,B,38,"Paragliding, Fishing, Soccer, Dancing, Video editing",44.7941,-96.4574
Darryl,Sanchez,M,N,24,"Jogging, Treasure hunting, Karate",30.2258,-97.8158
Christina,Barnes,F,M,34,"Rock climbing, Stock trading, Equestrian, Volleyball, Fishing",35.4387,-108.9946
Nicolas,Johnson,N,A,33,"Sketching, Pool, Muay Thai",36.5791,-98.4579
Samuel,Oconnor,N,F,21,"Ballet, Kiteboarding, Jazz",35.5477,-80.6113
Katherine,Alvarez,N,F,25,"Football, Hunting, Literature, Gaming",41.2407,-83.6437
Jeremy,Miranda,M,F,25,"Road cycling, Movies, DJing, Art history",47.7994,-119.9882
Brian,Wright,M,B,28,"Jazz, Bar tending, Nature Photography",38.7381,-97.6843
Michael,Long,M,A,31,"Martial arts, Financial analysis, Nature, Boxing, Fitness",37.085,-77.5865
Ashley,Jackson,F,N,39,"Bar tending, Ballroom dancing, Water polo, Journalism",38.9536,-119.6511
Gregory,Foster,M,N,24,"Bowling, Floristry, Landscaping, Dancing",42.4618,-77.7773
Tammie,Cox,N,A,24,"Table tennis, Stock trading, Sewing, Blacksmithing, Field hockey",33.6695,-112.3573
Jeffrey,Page,N,B,23,"Road cycling, Data analysis, Self defense, Improv",39.9797,-104.8734
Carol,Mendoza,N,F,31,"Rock Climbing, Paragliding, Food styling",37.1473,-92.7689
Chris,Williams,M,A,36,"Astrophysics, Snowboarding, Boxing, Jogging",40.5335,-100.3846
Alyssa,Bauer,F,F,25,"Art history, Video editing, Horseback riding, Yoga, Mixology",37.6628,-113.5644
Mark,Johnson,N,N,28,"Glassblowing, Literature, Treasure hunting, Watercolor",32.6907,-93.7401
Jaime,Morgan,F,N,33,"Music, Judo, Rugby",44.1973,-91.8757
Ross,Campbell,M,B,32,"Kiteboarding, Mixology, Karate, Mathematics, Ceramics",34.4979,-96.9898
Evan,Scott,N,N,38,"Dancing, Geocaching, Volleyball, Bowling",42.7229,-94.2241
Jason,Chavez,M,A,20,"Yoga, Fitness, Nature Photography, Wrestling",46.8662,-67.992
Arthur,Barry,M,M,35,"Blacksmithing, Theater, Judo, Fashion design",45.3153,-94.412
Joan,Wood,N,B,37,"Volleyball, Kickboxing, Carpentry, Cycling, Golf",39.1371,-84.7104
Heather,Coleman,N,F,19,"Stock trading, Marketing, Carpentry, Escape rooms, Astrophysics",39.7167,-92.9473
John,Vasquez,M,F,24,"Basketball, Hiking, Data analysis, Investment banking",41.6831,-108.7755
Brittany,Gomez,F,A,29,"Sewing, Escape rooms, Squash, Web design",43.8038,-99.3721
Jennifer,Marshall,F,A,38,"Food criticism, Hiking, Self defense",28.8287,-96.9849
Daniel,Faulkner,N,N,35,"Mixology, Food criticism, Billiards, Squash",38.6688,-88.4758
Michael,Young,N,M,27,"Basketball, Cycling, American football, Golf, Knitting",38.7176,-87.9728
Victor,Foster,M,N,26,"Rappelling, Rock climbing, Skateboarding, Treasure hunting",41.631,-75.4703
Teresa,Henderson,F,N,26,"Rugby, Yachting, Filmmaking, Board games",36.2739,-77.2839
Nichole,Tucker,F,B,36,"Kickboxing, Kiteboarding, Food criticism, Swimming",32.8997,-85.4007
Jeffrey,Vazquez,N,A,27,"Teaching, Nature Photography, Horseback riding, Air hockey, Cooking",37.0841,-94.4119
John,Castro,N,A,23,"Web design, Shuffleboard, Carpentry, Pinball, Card games",39.1703,-94.6306
Rhonda,Carpenter,F,F,20,"Skydiving, Paragliding, Muay Thai",39.5115,-96.0762
Michael,Parker,M,M,24,"Synchronized swimming, American football, Jazz",26.3404,-98.6371
Robin,Morris,F,B,34,"Floristry, Equestrian, Pool",43.3706,-83.8827
Michael,Garcia,M,B,31,"Filmography, Food criticism, Marketing, Watercolor",37.2148,-93.8405
Donna,Vaughn,F,A,18,"Ballet, Rock Climbing, Interests",46.4312,-90.2382
Kristin,Davis,F,N,27,"Cybersecurity, Knitting, Pilates, Road cycling, Synchronized swimming",40.0446,-74.5547
Diane,Rodriguez,F,A,36,"Self defense, Rugby, Astrophysics, Running, Data analysis",38.1217,-81.2528
Elizabeth,Davis,F,N,39,"Pottery, Music production, Stand-up comedy",33.8957,-78.5514
Timothy,Henderson,N,A,33,"Sewing, Yachting, Skateboarding, Landscaping",39.8651,-105.0154
Michael,Castaneda,N,M,37,"Woodworking, Jogging, Ballet",28.785,-82.1258
Kurt,Cole,N,B,34,"Web design, Mountain biking, Pilates, Hiking, Landscaping",42.7401,-84.6354
Michelle,Armstrong,F,F,31,"Music, Orienteering, Martial arts",32.8554,-116.9851
Sue,Brown,F,M,32,"Sailing, Ethical hacking, Fishing",39.1975,-84.2511
Joseph,Sparks,M,F,21,"Diving, Ballet, Choreography, Mathematics, Fishing",37.4728,-94.5889
Lawrence,Jimenez,N,B,26,"Stock trading, Video games, Darts, Mobile app development",43.2809,-93.3789
Peter,Frank,N,N,35,"Sewing, Cooking, Water polo, Board games",40.5188,-108.0885
Thomas,Barrett,M,M,28,"Salsa, Horseback riding, Astronomy",36.1298,-81.6706
Robert,Krause,M,N,31,"Pinball, Polo, Boating, Filmography",40.202,-95.078
Larry,Maddox,M,F,34,"Physics, Stock trading, Teaching, Poetry, Soccer",46.5671,-91.4069
Jacob,Mitchell,M,M,30,"Nature, Data analysis, Diving, Mountain biking, Billiards",40.4173,-85.6477
Elizabeth,Reyes,F,N,25,"Cybersecurity, Stock trading, Reading",40.6209,-74.4386
Emily,Evans,F,A,36,"Yoga, Landscaping, Judo",40.5656,-80.2143
Diane,Terry,F,A,23,"Baseball, Travel, Rugby, Puzzle solving, Pool",26.1844,-81.7031
Frances,Harrison,N,N,23,"Dancing, Cooking, Boating, Poetry",37.1738,-105.9373
Lisa,Brown,F,M,23,"Journalism, Blacksmithing, Kickboxing, Calligraphy",35.248,-81.7653
Cassandra,Steele,F,A,23,"Bar tending, Rock climbing, Mobile app development, Baseball, Woodworking",41.8472,-85.3212
Laurie,Warren,F,B,29,"Ceramics, Gymnastics, Bowling",36.5496,-105.2591
Chad,Davis,N,F,31,"Basketball, Judo, Billiards",35.7454,-94.6428
Amy,Flores,F,F,26,"Golf, American football, Carpentry",38.8486,-90.7406
Sean,Hunt,N,N,28,"Fitness, Interior design, Volleyball, Skateboarding",37.9443,-93.3257
Erika,Woodward,F,N,38,"Watercolor, Treasure hunting, Acting, Movies, Woodworking",40.2556,-91.1836
Jason,Manning,M,A,31,"Theater, Horseback riding, Data analysis",38.2829,-85.6612
Melissa,Becker,F,A,35,"Ice skating, American football, Physics",35.8743,-88.8437
Robert,King,M,M,33,"Food styling, Jogging, Soccer, Dancing",42.5756,-95.7201
Lindsay,Conway,N,B,20,"Interior design, Escape rooms, Boating",36.272,-92.2821
Eric,Hanson,M,M,37,"Lacrosse, Triathlons, Bowling, Video editing, Floristry",29.3746,-100.8306
James,Mcgee,M,F,35,"Advertising, Video games, Darts, Roller hockey",45.4203,-116.3179
Susan,Phillips,F,A,23,"Choreography, Boating, Astronomy, Skydiving, Snowboarding",29.8785,-97.6831
James,Cox,M,F,19,"Fishing, Glassblowing, Rock Climbing, Board games",40.9933,-73.951
Brian,Kirby,N,A,28,"Marketing, Interests, Cooking, Running, Computer programming",48.8526,-122.5894
John,Conrad,M,B,34,"Sailing, Landscaping, Blacksmithing, Kiteboarding, Reading",47.7238,-122.583
Scott,Lambert,N,A,22,"Stock trading, Gardening, Stand-up comedy, Skiing, Physics",20.234,-155.8028
April,Haynes,N,N,37,"Improv, Skateboarding, Board games, Rock Climbing, Snowboarding",36.8428,-80.9683
Lisa,Atkinson,N,F,19,"Gymnastics, Food styling, Skiing, Road cycling, Astronomy",45.0495,-101.6013
Jennifer,Bailey,F,A,29,"Hunting, Bar tending, Fishing, Kayaking, Ice skating",31.9859,-98.0291
Michelle,Allen,F,F,32,"Interests, Pinball, Geocaching, Running, Filmography",36.9609,-78.1284
Paul,Welch,M,B,28,"Computer programming, Movies, Fashion design, Watercolor",32.3261,-93.2836
Brandi,Coleman,F,B,26,"Web design, Ethical hacking, Photography, Table tennis",45.6927,-121.8949
Jessica,Davis,F,B,33,"Kiteboarding, Polo, Writing, Marketing, Sailing",42.4276,-76.4612
Gloria,Murphy,F,F,25,"Poetry, Journalism, Baseball, Yachting",40.2926,-79.9329
Alicia,Copeland,N,M,35,"Reading, Sketching, Escape rooms, Road cycling",28.387,-81.5751
Dwayne,Baker,M,A,38,"Kiteboarding, Salsa, Glassblowing",37.6211,-75.7644
David,Bautista,M,F,34,"Gaming, Ethical hacking, Sewing, Jujitsu",32.5788,-85.8189
Craig,Fox,M,A,18,"Nature Photography, Karate, Hunting, Muay Thai",41.4728,-73.4381
Dustin,Perkins,M,M,26,"Synchronized swimming, Kickboxing, Hiking, Ballroom dancing, Rock climbing",41.1641,-81.5207
Eric,Kennedy,N,M,21,"Rock Climbing, Pilates, Mathematics, Yoga, Bouldering",43.3489,-114.8006
Sarah,Scott,F,M,28,"Self defense, Hunting, Mountain biking, Darts, Escape rooms",39.2628,-84.5501
Adam,Osborne,M,M,37,"Kickboxing, Mixology, Fashion design, Interior design",43.6973,-95.4645
Jose,Anderson,M,A,31,"Fitness, Woodworking, Equestrian",35.9981,-105.9413
Sandra,Barrera,F,F,26,"Cybersecurity, Letterboxing, Darts, Movies",36.3189,-91.4794
Margaret,Miller,F,A,31,"Theatre, Video editing, Rock Climbing, Card games, Skydiving",32.1465,-83.8775
Amanda,Lewis,N,B,20,"Kayaking, Public relations, Singing, Mixology",45.4125,-108.5291
Kimberly,Sweeney,N,F,19,"Football, Surfing, Wine tasting",39.4041,-76.9528
Patricia,Kim,N,M,30,"Karate, Kayaking, Pool, Glassblowing, Cybersecurity",33.8573,-81.7313
Jose,King,N,B,26,"Rock climbing, DJing, Running",39.0175,-93.6779
Samantha,Robinson,F,F,36,"Rappelling, Financial analysis, Cybersecurity, Mathematics",46.3495,-91.8207
Renee,Lyons,F,M,24,"Board games, Puzzle solving, Singing, Volleyball",45.5047,-122.8053
Andrea,Luna,N,B,22,"Gardening, Financial analysis, Journalism, Video editing, Food criticism",45.0648,-83.8974
Erin,Anderson,N,A,29,"Stand-up comedy, Hang gliding, Poetry, Video games",45.1033,-91.4915
Jessica,Cummings,F,A,38,"Air hockey, Video games, Geocaching",36.1391,-119.511
Amanda,Stewart,N,M,39,"Equestrian, Painting, Public relations, Rock Climbing, Cooking",36.4458,-97.8634
Ryan,Jackson,M,B,39,"Sailing, Astronomy, Jogging, Marathons, Skydiving",34.5408,-97.9215
Jennifer,Evans,F,B,25,"Surfing, Ice skating, Tennis",38.8494,-111.968
Nicole,Jimenez,F,M,31,"Synchronized swimming, Investment banking, Fitness, Music production",37.7742,-82.7557
Kimberly,Smith,F,B,22,"Dancing, Fashion design, Theater, Weightlifting, Orienteering",40.9466,-73.8673
Caitlyn,Rush,F,N,27,"Financial analysis, Cycling, Geocaching, Paragliding",36.8394,-86.895
Shelley,Lozano,F,A,28,"Synchronized swimming, Letterboxing, Mountain biking, Food styling",48.1513,-97.6442
Margaret,Williams,N,A,31,"Reading, Sculpting, Writing, Triathlons",58.6637,-156.9908
Carolyn,Suarez,F,B,25,"Web design, Cybersecurity, Sewing",39.4633,-82.1808
Jodi,Rush,N,A,20,"Surfing, Geocaching, Volleyball, Pinball",43.0227,-123.2812
Ashley,Warren,N,M,29,"Billiards, Sailing, Poetry, Horseback riding, Financial analysis",41.8106,-112.1403
Cynthia,Allen,N,A,30,"Singing, Martial arts, Card games",35.0526,-85.0488
Joanna,Lynch,F,N,38,"Squash, Golf, Astronomy",39.2055,-89.4052
Steven,Ayers,N,B,24,"Windsurfing, Boating, Yachting, Mixology, Sketching",34.373,-83.0838
Brenda,Fritz,F,N,26,"Mountain biking, Mathematics, Nature, Sketching, Marathons",38.2991,-78.4368
Mark,Nielsen,M,B,19,"Stand-up comedy, Ethical hacking, Air hockey, Pinball",39.5689,-80.7316
Sarah,Brown,N,B,35,"Paragliding, Puzzle solving, Diving",47.8554,-104.0375
Heather,Roth,N,M,34,"Guitar, Marathons, Baseball, Volleyball",40.3495,-76.1391
Brian,Mccann,M,N,37,"Theatre, Web design, Poetry, Pilates",38.1663,-85.6485
Jamie,Shelton,M,B,27,"Food criticism, Literature, Pool, Writing, DJing",42.1593,-94.0183
Brian,Johnson,M,M,18,"Teaching, Meditation, Tennis, Soccer",40.2696,-76.7678
Kenneth,Wallace,M,N,34,"Treasure hunting, Ethical hacking, Journalism, Dancing, Kickboxing",30.9097,-94.4221
Brian,Hahn,N,N,33,"Lacrosse, Music, Muay Thai",35.5227,-96.3882
Melanie,Jacobson,N,F,18,"Salsa, Filmography, Cooking, Synchronized swimming, Card games",44.7466,-93.0661
Angela,Ryan,F,F,38,"Woodworking, Pool, Public relations, Fitness",44.6296,-90.3583
Jacqueline,Barnes,F,A,27,"Literature, Theatre, Reading, Ice skating, Board games",33.1507,-94.1524
Victoria,Flores,F,M,38,"Ceramics, Travel, Filmmaking",39.7226,-95.5058
Andrew,Moore,N,B,22,"Escape rooms, Video games, Jujitsu",39.0269,-97.2598
Cindy,Wood,F,B,24,"Astrophysics, Acting, Basketball",41.6102,-96.5047
Lauren,Ferguson,F,M,34,"Video editing, Theatre, Hunting, Lacrosse",45.3153,-94.412
Christopher,Graham,N,B,33,"Ballet, Boxing, Kayaking, Ballroom dancing, Photography",43.431,-98.5268
Benjamin,Joseph,M,B,23,"Triathlons, Acting, Astronomy",41.2525,-75.4795
Stephen,Nelson,N,N,35,"Triathlons, Guitar, Synchronized swimming",42.4627,-96.4125
Melissa,Perez,N,B,21,"DJing, Blacksmithing, Football",21.4688,-158.0173
Michael,Gomez,N,N,26,"Watercolor, Jazz, Surfing, Interior design, Interests",39.6703,-74.2338
Anna,Francis,N,B,36,"Food criticism, Wine tasting, Football, Lacrosse, Equestrian",42.8852,-85.5926
Amy,Hamilton,F,A,39,"Boxing, Kiteboarding, Ballroom dancing",41.4694,-73.5057
Toni,Figueroa,F,A,39,"Glassblowing, Yoga, Darts, Ethical hacking, Rock Climbing",39.5085,-112.3933
Daniel,Marshall,N,N,37,"Poetry, Bowling, Nature",34.355,-89.0222
Morgan,Thomas,F,B,38,"Watercolor, Equestrian, Windsurfing, Card games, Martial arts",34.7197,-90.8975
Laura,Schultz,F,N,21,"Bar tending, Carpentry, Cycling",42.368,-88.2965
Roberta,Miller,F,N,38,"Golf, Ethical hacking, Paragliding, Cycling, Watercolor",39.6466,-91.2725
Robert,Calhoun,N,M,39,"Equestrian, Hang gliding, Billiards, Volleyball",48.0727,-97.1779
Cheryl,Myers,N,A,22,"Football, Video games, Rugby, Sketching, Computer programming",40.2367,-75.6599
Jose,Torres,N,F,20,"Watercolor, Fashion design, Baking",39.8101,-101.0418
Mario,Neal,N,N,23,"Road cycling, Acting, Snowboarding, Sewing, Woodworking",34.2831,-78.0291
Tyler,Stewart,M,M,29,"Pinball, Table tennis, Hiking",33.9161,-106.87
